#{"t_start": 1744811708.0384393, "env_id": "footsteps-planning-any-obstacle-multigoal-v0"}
r,l,t
-24.488499,23,8053.97018
-34.567334,30,8054.257856
-45.630314,40,8054.619737
-11.895173,12,8055.04677
-33.114133,29,8055.219359
-46.32793,40,8055.576107
-62.733813,51,8056.052853
-84.236456,65,8056.684747
-25.308157,24,8057.514816
-33.879867,31,8057.828133
-30.466344,27,8058.172036
-30.37046,28,8058.542831
-29.364247,27,8058.887377
-34.508874,31,8059.232704
-43.581882,37,8059.604933
-35.489768,31,8060.045422
-50.27138,42,8060.514578
-45.952564,40,8061.048614
-33.413053,30,8061.495517
-71.514213,58,8061.930862
-12.951441,13,8062.5345
-55.682729,47,8062.742342
-38.176391,34,8063.2665
-20.127944,19,8063.649286
-27.709059,25,8063.875318
-48.168775,41,8064.193775
-36.709042,32,8064.640937
-32.635396,29,8065.017375
-7.454505,8,8065.316857
-16.423503,16,8065.422351
-24.569421,23,8065.623591
-59.302745,48,8065.955376
-49.465106,41,8066.496217
-59.387207,49,8066.984983
-63.849735,51,8067.542188
-33.697581,30,8068.150385
-41.302083,37,8068.515532
-21.624486,21,8068.911272
-43.383117,39,8069.193529
-58.223315,48,8069.678734
-45.478706,40,8070.225182
-78.820763,61,8070.730427
-61.40197,51,8071.433875
-54.667102,46,8072.048368
-75.883555,61,8072.597198
-20.221002,19,8073.222349
-41.855765,37,8073.479752
-51.139449,44,8073.948961
-50.446156,42,8074.451893
-26.972572,25,8074.91049
-12.69965,13,8075.173726
-78.861408,61,8075.427284
-18.797188,18,8076.029597
-20.166045,19,8076.241537
-12.674195,13,8076.455389
-36.950769,33,8076.671792
-18.451948,18,8077.027619
-34.143221,31,8077.262236
-13.206433,13,8077.586167
-9.724054,10,8077.800423
-45.899093,40,8077.919327
-24.344862,23,8078.196359
-41.037311,36,8078.382329
-17.749527,17,8078.766274
-50.022386,43,8079.010714
-24.534667,23,8079.473996
-11.905061,12,8079.72018
-66.933985,53,8079.940964
-38.312811,34,8080.525203
-33.94636,31,8080.771021
-15.342121,15,8080.975983
-45.475538,40,8081.120792
-26.77548,25,8081.418229
-40.51215,36,8081.711251
-49.294329,42,8082.121979
-81.671443,63,8082.518687
-40.021432,36,8083.168493
-76.73082,60,8083.643038
-27.205767,25,8084.280833
-42.115062,37,8084.611001
-45.13701,38,8085.042189
-24.953208,23,8085.453311
-20.834314,20,8085.74776
-33.905458,30,8085.999069
-52.152552,45,8086.338392
-31.705069,28,8086.807342
-41.912462,37,8087.143698
-36.175187,32,8087.580945
-33.59166,30,8087.958714
-17.840596,17,8088.286185
-23.921661,22,8088.499918
-42.119381,37,8088.813411
-10.968117,11,8089.208395
-43.857753,38,8089.377231
-25.143633,23,8089.788548
-54.819029,45,8090.127099
-29.050532,26,8090.590843
-47.364757,41,8090.917414
-54.647543,45,8091.396131
-8.628683,9,8091.874102
-24.530427,23,8092.006396
-43.594898,38,8092.29267
-19.477971,19,8092.70223
-40.709131,36,8092.964798
-20.587253,20,8093.348292
-20.469187,20,8093.574882
-21.542026,20,8093.803114
-33.849811,30,8094.070265
-39.221549,34,8094.425733
-50.386102,43,8094.836245
-11.849387,12,8095.288205
-44.533418,39,8095.486347
-48.858288,42,8095.953849
-59.42857,50,8096.425172
-43.523321,37,8096.793144
-62.259799,50,8097.183917
-34.006873,30,8097.516743
-36.390658,32,8097.734026
-36.887666,32,8097.962615
-15.957314,16,8098.29226
-30.720873,27,8098.499618
-40.118957,34,8098.827426
-21.82162,21,8099.201822
-76.676196,60,8099.52079
-27.460931,25,8100.148119
-24.289139,22,8100.433301
-23.851668,22,8100.683863
-76.417983,62,8101.015988
-20.172601,19,8101.632031
-32.05305,28,8101.8619
-34.115132,31,8102.194968
-33.028592,29,8102.619139
-36.990751,32,8102.957976
-38.531162,34,8103.324381
-23.180394,22,8103.698618
-10.836159,11,8103.95262
-8.584689,9,8104.091148
-18.452939,18,8104.208045
-20.345755,19,8104.414584
-39.220879,34,8104.688375
-34.97705,32,8105.057534
-7.445692,8,8105.362583
-42.572858,36,8105.496221
-34.246418,30,8105.924878
-35.838461,32,8106.274201
-38.039082,34,8106.640732
-16.321155,16,8106.984179
-20.970556,20,8107.196633
-24.248583,22,8107.427899
-8.439221,9,8107.653315
-93.577626,71,8107.857747
-45.961065,40,8108.621159
-34.481216,31,8109.10584
-23.68747,22,8109.443098
-13.643644,14,8109.681451
-33.19617,29,8109.883564
-17.896979,17,8110.199946
-46.74883,41,8110.432538
-30.329512,29,8110.886865
-28.723679,26,8111.236061
-40.342898,35,8111.550012
-27.37323,25,8111.93428
-35.528266,31,8112.114114
-43.496154,37,8112.473169
-55.382428,45,8112.904642
-74.678046,61,8113.41669
-68.782593,54,8114.107042
-25.626969,24,8114.708168
-53.105623,44,8115.040143
-75.740273,59,8115.565676
-42.226259,38,8116.178289
-26.494682,24,8116.54653
-30.162325,27,8116.720732
-55.980272,46,8116.932598
-63.639411,53,8117.269503
-93.459629,90,8117.925709
-8.631023,9,8118.843112
-13.38405,13,8118.959498
-68.236267,55,8119.193227
-49.517359,43,8119.813389
-18.222397,18,8120.27941
-11.660279,12,8120.474583
-35.025113,31,8120.644539
-36.835736,33,8121.016412
-13.931792,14,8121.364297
-60.726877,49,8121.581948
-14.958304,15,8122.047953
-16.0259,16,8122.227482
-30.711429,27,8122.41703
-45.396425,39,8122.729501
-22.849672,21,8123.145654
-22.534543,21,8123.400295
-45.488283,39,8123.684584
-51.570596,43,8124.159223
-27.535689,25,8124.619836
-14.199884,14,8124.898327
-45.95342,39,8125.087654
-17.43368,17,8125.500361
-78.009061,63,8125.769483
-33.113836,29,8126.442267
-41.777237,37,8126.782507
-14.013801,14,8127.164646
-65.353715,54,8127.391873
-71.424193,57,8128.035751
-27.439931,26,8128.643323
-26.956391,24,8128.942122
-28.697903,26,8129.226116
-28.888851,27,8129.542615
-34.325088,30,8129.862809
-35.735865,31,8130.212878
-26.835921,25,8130.558247
-19.367036,18,8130.866403
-17.606065,17,8131.06776
-36.138732,32,8131.280179
-64.765074,52,8131.661592
-36.368905,32,8132.246562
-45.302823,38,8132.618956
-57.344267,47,8133.076246
-22.720366,21,8133.570337
-20.764873,20,8133.786415
-41.928235,36,8133.945609
-26.321495,24,8134.184534
-32.862322,29,8134.357531
-52.617073,44,8134.702446
-26.693646,25,8135.140396
-49.859609,42,8135.444001
-30.566579,27,8135.910604
-27.45017,25,8136.240792
-34.696754,31,8136.537573
-51.66618,43,8136.922034
-48.623741,41,8137.404687
-37.992387,34,8137.883368
-48.426554,42,8138.283731
-69.012626,54,8138.78731
-30.540865,27,8139.332438
-49.53037,42,8139.675093
-17.488469,17,8140.115245
-27.332564,25,8140.325786
-46.056827,39,8140.632107
-29.134306,27,8141.098292
-34.229867,30,8141.409302
-30.654078,27,8141.750652
-37.990928,33,8142.078258
-49.216751,41,8142.497681
-34.077558,31,8142.959799
-54.38413,46,8143.334363
-43.664584,38,8143.870574
-21.781608,21,8144.322062
-68.35009,54,8144.508307
-43.556321,38,8144.869435
-63.381826,52,8145.151623
-51.580099,43,8145.72088
-29.564739,27,8146.214743
-44.133574,38,8146.55121
-19.269396,18,8146.953815
-32.914563,30,8147.207108
-73.237202,57,8147.593503
-22.099994,21,8148.191542
-40.375432,35,8148.459444
-48.939625,42,8148.868377
-21.36448,20,8149.300015
-28.838519,26,8149.54037
-60.485995,49,8149.877702
-81.464439,46,8150.450839
-58.677487,50,8150.99107
-14.076979,14,8151.481513
-42.905546,37,8151.67884
-33.440466,30,8152.053907
-21.380285,20,8152.252279
-26.649136,25,8152.397847
-4.092093,5,8152.552562
-37.064762,33,8152.639397
-39.17868,35,8153.031113
-21.766212,20,8153.40529
-60.861419,50,8153.682273
-35.288902,32,8154.29359
-20.777647,20,8154.643904
-52.190952,44,8154.915051
-84.141506,65,8155.465599
-64.046603,53,8156.127712
-56.833299,48,8156.489712
-24.977121,23,8156.800138
-19.539467,19,8156.966368
-64.158045,52,8157.231577
-72.046245,57,8157.855548
-92.774576,72,8158.548673
-27.317991,25,8159.316695
-53.406537,45,8159.648162
-43.724415,37,8160.14581
-77.918148,61,8160.617731
-41.320154,37,8161.290242
-25.761651,24,8161.703594
-39.105562,35,8162.004938
-46.984831,40,8162.318079
-42.978575,38,8162.602529
-10.797162,11,8162.863812
-69.423573,55,8163.010264
-29.86609,27,8163.529957
-47.688801,41,8163.876974
-28.07195,25,8164.352139
-60.473947,50,8164.680865
-14.539218,14,8165.196222
-109.51315,40,8165.401976
-18.477968,18,8165.849849
-19.991588,19,8166.058389
-38.74191,34,8166.304733
-72.32374,58,8166.734182
-43.437615,37,8167.360827
-33.020376,32,8167.774214
-26.137769,24,8168.130074
-27.69342,26,8168.410927
-36.99435,33,8168.746084
-58.107408,47,8169.165849
-34.14247,31,8169.639538
-37.105215,33,8169.978002
-22.968003,21,8170.348573
-68.721076,56,8170.646724
-17.241407,17,8171.255478
-21.529696,20,8171.38091
-57.228365,48,8171.654455
-32.739574,29,8172.105283
-53.066193,44,8172.326912
-38.482027,33,8172.621233
-54.037212,45,8172.878197
-38.592914,34,8173.279353
-37.632979,34,8173.668324
-27.183754,25,8174.094351
-20.43697,19,8174.405658
-50.75727,42,8174.667792
-54.132699,45,8175.130029
-31.525424,28,8175.583238
-42.219397,37,8175.945894
-69.462622,56,8176.404799
-54.858224,46,8177.028663
-26.164825,24,8177.514503
-36.569589,32,8177.832127
-11.980614,12,8178.169095
-65.932633,53,8178.378844
-45.683833,39,8178.988858
-31.021692,28,8179.453979
-31.998146,29,8179.778121
-14.136962,14,8180.095615
-57.540011,47,8180.310134
-35.944868,31,8180.839504
-65.825641,52,8181.240217
-55.403634,47,8181.813844
-41.182073,36,8182.30372
-36.006285,32,8182.712798
-61.176588,51,8183.118328
-10.765492,11,8183.438834
-34.541773,30,8183.542791
-25.542495,23,8183.766623
-13.43052,14,8183.927809
-28.250186,26,8184.10528
-26.986089,25,8184.417521
-26.358974,24,8184.735311
-63.322452,53,8185.079756
-36.817878,33,8185.432244
-9.815151,10,8185.644222
-19.428053,19,8185.737833
-61.470878,51,8185.910487
-57.118455,48,8186.374918
-52.446437,45,8186.907917
-15.469803,15,8187.417714
-11.77688,12,8187.600335
-58.001457,48,8187.81397
-14.667165,15,8188.351906
-50.288711,42,8188.599803
-51.830144,45,8188.969935
-54.000546,45,8189.625644
-35.180116,32,8190.179861
-23.749394,22,8190.594813
-55.170925,46,8190.905646
-14.164669,14,8191.395328
-48.759042,41,8191.599034
-53.205041,44,8192.137981
-31.91712,28,8192.627221
-54.55638,45,8192.98146
-42.418726,37,8193.482154
-15.434625,15,8193.89128
-50.543359,42,8194.143841
-27.873787,26,8194.60262
-31.183084,28,8194.900848
-68.010019,54,8195.294958
-34.13049,31,8195.894048
-28.125957,26,8196.251495
-35.258867,31,8196.540112
-43.309157,38,8196.892788
-51.395793,43,8197.304058
-60.346531,51,8197.778373
-18.189573,18,8198.295102
-20.778664,20,8198.522392
-39.757083,35,8198.775915
-155.575588,80,8199.26044
-48.582815,42,8200.10174
-43.700023,37,8200.591768
-25.406267,24,8200.993406
-29.179548,26,8201.26597
-27.733455,26,8201.55564
-65.265524,52,8201.915306
-64.134127,53,8202.516496
-31.785009,29,8203.048892
-36.444184,32,8203.364167
-45.996836,39,8203.731456
-48.531204,41,8204.173274
-12.682393,13,8204.5995
-35.536292,31,8204.78464
-51.983809,43,8205.193786
-60.306115,49,8205.69569
-38.446665,34,8206.199389
-20.445332,19,8206.540293
-54.401065,47,8206.880139
-12.952852,13,8207.193397
-43.218209,38,8207.335677
-29.165425,27,8207.678018
-22.259875,21,8208.242577
-17.313754,17,8208.397136
-34.248278,30,8208.533907
-18.732092,18,8208.742109
-27.956639,26,8208.974066
-50.924345,42,8209.317999
-25.76922,24,8209.773167
-16.420027,16,8210.042974
-22.035359,21,8210.268451
-34.141628,30,8210.530699
-32.599019,30,8210.882743
-16.582778,16,8211.208155
-14.520292,14,8211.412618
-50.618416,42,8211.618868
-42.823539,37,8212.097278
-59.956673,49,8212.532964
-48.835996,42,8213.116702
-12.888202,13,8213.548761
-28.207636,26,8213.722669
-25.832874,24,8214.050128
-40.2103,34,8214.368595
-41.156714,36,8214.749578
-39.83723,35,8215.15599
-27.494347,25,8215.542234
-33.829381,30,8215.852367
-16.024676,16,8216.176689
-29.140037,27,8216.380949
-49.148535,41,8216.722278
-51.424814,44,8217.229689
-56.974596,47,8217.740286
-62.176764,51,8218.255304
-11.633563,12,8218.737508
-40.129271,35,8218.918975
-35.006808,31,8219.300601
-21.389523,20,8219.638055
-36.942701,33,8219.89182
-60.813343,49,8220.317931
-31.65346,28,8220.808874
-15.431371,15,8221.107077
-44.468277,39,8221.32265
-28.186101,26,8221.759169
-44.761021,39,8222.091666
-22.521138,21,8222.437361
-50.989775,44,8222.60924
-69.896515,57,8222.942421
-36.749969,32,8223.322374
-20.825247,21,8223.544816
-36.453897,32,8223.70933
-30.356669,28,8223.948897
-32.731402,30,8224.197581
-25.322011,8,8224.505132
-57.984213,48,8224.670432
-50.10024,43,8225.242096
-20.197564,19,8225.633737
-42.182633,37,8225.783463
-21.597193,21,8226.029
-74.645818,58,8226.228701
-37.063434,33,8226.75003
-6.215266,7,8227.094844
-18.434081,18,8227.191574
-22.538565,21,8227.435078
-56.660727,47,8227.725275
-12.782184,13,8228.218585
-34.922594,30,8228.400376
-34.680902,31,8228.675537
-31.728011,29,8228.891017
-44.165452,39,8229.116848
-19.45953,19,8229.386186
-44.802365,38,8229.644855
-24.19724,22,8230.065008
-28.336021,26,8230.31705
-26.030478,24,8230.595486
-14.940281,15,8230.874368
-24.218558,23,8231.06418
-18.547967,18,8231.322453
-65.737115,52,8231.587898
-68.135361,54,8232.213357
-18.317572,18,8232.77719
-5.193581,6,8232.96192
-64.644764,53,8233.113092
-28.926615,26,8233.683793
-8.361898,9,8233.961153
-17.942627,18,8234.108795
-57.840766,47,8234.373687
-24.467567,23,8234.899514
-13.027519,13,8235.154341
-50.721697,42,8235.350173
-38.231747,33,8235.793056
-44.257285,39,8236.216918
-33.774639,31,8236.645879
-10.403718,11,8236.970419
-22.880077,22,8237.119722
-52.230274,43,8237.447426
-33.259089,29,8237.917212
-22.25493,21,8238.234686
-31.701097,29,8238.493946
-39.477781,34,8238.856934
-24.514947,23,8239.261055
-55.06336,46,8239.564826
-40.053196,35,8240.069957
-22.092933,21,8240.477465
-45.065861,40,8240.757674
-37.185206,34,8241.18175
-38.067668,33,8241.546034
-62.556379,52,8241.977369
-20.295811,19,8242.503092
-23.647091,22,8242.729682
-40.443143,35,8243.00455
-31.889372,28,8243.411904
-60.773611,49,8243.767875
-52.56227,45,8244.340392
-77.258711,63,8244.884342
-26.27123,24,8245.451831
-18.457887,18,8245.615443
-41.743371,36,8245.762675
-41.286316,36,8246.052081
-34.190163,30,8246.47585
-45.134024,38,8246.838429
-44.137598,39,8247.275615
-51.119827,43,8247.566632
-50.977692,43,8247.900172
-28.953903,26,8248.28587
-43.528055,37,8248.605541
-55.493811,47,8249.064734
-22.818023,21,8249.579234
-29.603064,27,8249.834233
-31.513472,28,8250.153844
-34.983357,31,8250.494814
-10.649472,11,8250.846332
-38.319715,34,8251.015234
-50.614687,44,8251.347918
-43.694925,38,8251.650279
-54.247347,46,8251.953218
-23.041111,21,8252.36945
-61.780843,51,8252.647829
-42.123688,37,8253.206054
-33.883559,30,8253.645116
-32.029187,29,8253.993032
-59.169232,49,8254.371126
-19.795938,20,8254.877413
-26.287266,25,8255.156055
-93.862474,71,8255.52199
-39.175964,35,8256.284173
-69.532389,56,8256.72339
-26.06195,25,8257.318041
-57.074954,48,8257.651097
-34.941637,31,8258.184357
-47.751333,41,8258.563884
-31.342104,28,8259.045348
-41.964104,36,8259.395325
-43.798865,39,8259.808085
-13.845426,14,8260.222608
-39.123373,35,8260.450541
-47.168672,40,8260.864652
-75.961183,59,8261.357087
-9.433794,10,8261.92484
-16.035275,16,8262.073202
-28.092686,26,8262.24516
-53.241685,46,8262.453707
-89.187108,38,8262.852803
-33.544015,30,8263.295244
-34.235734,30,8263.635048
-11.455448,12,8263.948736
-13.138996,13,8264.121885
-25.311207,23,8264.364694
-53.390825,44,8264.580435
-23.86397,22,8264.956375
-56.079927,46,8265.279961
-16.316305,16,8265.957049
-34.326368,30,8266.233805
-34.934722,31,8266.619323
-44.488536,39,8266.85382
-49.212722,42,8267.359733
-7.260107,8,8267.63602
-46.480676,41,8267.732042
-21.917093,21,8268.037988
-39.856909,35,8268.329009
-59.507803,49,8268.764837
-48.093663,40,8269.206317
-18.923531,18,8269.578244
-48.476684,41,8269.851881
-15.184909,15,8270.296969
-10.745883,11,8270.45837
-32.233005,29,8270.620636
-35.459473,31,8270.995272
-29.323605,27,8271.359239
-42.521639,36,8271.681267
-62.119621,50,8272.124885
-43.276487,37,8272.722199
-19.697586,19,8273.120584
-38.617659,33,8273.376333
-23.615167,22,8273.766178
-37.593068,33,8274.081222
-28.16861,26,8274.478057
-62.07504,50,8274.768984
-12.510318,13,8275.09361
-43.743886,38,8275.307568
-45.12366,38,8275.776367
-31.338292,28,8276.230106
-54.399245,45,8276.586448
-48.271034,41,8277.108918
-64.546175,52,8277.617316
-30.200986,28,8278.192221
-47.07329,40,8278.535658
-37.130249,32,8278.923483
-36.888971,33,8279.151042
-37.962951,33,8279.379994
-30.784532,28,8279.609202
-35.317029,31,8279.824013
-42.514252,37,8280.108046
-49.56575,43,8280.558171
-38.595655,34,8281.037457
-16.817932,16,8281.425334
-22.960469,22,8281.620966
-47.282288,40,8281.90434
-56.094235,46,8282.373403
-10.853234,11,8282.85605
-43.76882,37,8283.032315
-54.509155,45,8283.473543
-41.739394,37,8283.981623
-39.373153,35,8284.433386
-34.699141,31,8284.836444
-28.89852,26,8285.160129
-44.295915,38,8285.485559
-36.348845,33,8285.941305
-26.261826,24,8286.307035
-26.665996,24,8286.595347
-31.403744,28,8286.873973
-20.047525,20,8287.193261
-49.952395,42,8287.461082
-50.285133,42,8287.935103
-34.629832,30,8288.400211
-5.255446,6,8288.730154
-17.70944,17,8288.818982
-48.712458,41,8289.054378
-14.38605,14,8289.505339
-14.97864,15,8289.697988
-68.571348,56,8289.858826
-55.111551,46,8290.374057
-65.536292,52,8290.903724
-37.996035,33,8291.495083
-16.90605,16,8291.843215
-46.847894,41,8292.066239
-31.482347,29,8292.513113
-22.754764,22,8292.86836
-42.609913,37,8293.147493
-15.41286,15,8293.549047
-53.917937,45,8293.782521
-52.44831,43,8294.324571
-52.161783,38,8294.812525
-33.012745,29,8295.235999
-58.283392,50,8295.608292
-14.676286,14,8296.157339
-19.010637,18,8296.325141
-32.576374,30,8296.552077
-32.787434,30,8296.893935
-24.989597,23,8297.244371
-35.91837,31,8297.530562
-21.983579,21,8297.867498
-22.182226,22,8298.115674
-71.735177,59,8298.447748
-29.526226,27,8299.085963
-17.687044,18,8299.395337
-34.22835,30,8299.648109
-21.16287,20,8300.010785
-31.542418,28,8300.254911
-47.10692,41,8300.612595
-25.257847,24,8301.052956
-23.023644,21,8301.35201
-66.837599,54,8301.662579
-27.244206,25,8302.24304
-66.946318,54,8302.582714
-24.062755,23,8303.175946
-19.635683,19,8303.427977
-44.735965,38,8303.687682
-49.135521,43,8304.159553
-69.050956,56,8304.717725
-38.216829,33,8305.322851
-40.521862,35,8305.716695
-18.130892,18,8306.096514
-29.002454,26,8306.317271
-24.056102,23,8306.625798
-16.206808,16,8306.873365
-78.826164,61,8307.133285
-19.384591,19,8307.577911
-30.43485,27,8307.7192
-46.334185,39,8307.926882
-56.311516,46,8308.209056
-17.525122,17,8308.527493
-30.221706,27,8308.662975
-48.491477,41,8308.868481
-63.600619,53,8309.180652
-43.667487,37,8309.807826
-30.23409,27,8310.227346
-8.21101,9,8310.502504
-7.414085,8,8310.617099
-7.244518,8,8310.746098
-26.497717,24,8310.872859
-14.07618,14,8311.128534
-52.220184,45,8311.341385
-39.26337,34,8311.873183
-30.371507,28,8312.253791
-23.625428,22,8312.575418
-49.163423,42,8312.865012
-13.633077,14,8313.328815
-7.209111,8,8313.479461
-33.079975,30,8313.610379
-27.211655,25,8313.962699
-22.97181,22,8314.313349
-32.756471,30,8314.729737
-33.881013,30,8315.078059
-17.28965,17,8315.406589
-51.868298,43,8315.671816
-28.975269,26,8316.13982
-42.229564,36,8316.460659
-75.907839,61,8316.916951
-27.129784,25,8317.61872
-81.15028,62,8317.974041
-44.292885,38,8318.684527
-11.367062,12,8319.092082
-44.533377,39,8319.293408
-47.83935,41,8319.758078
-59.318436,50,8320.255922
-36.05537,32,8320.808598
-46.493864,40,8321.210645
-38.28041,34,8321.662577
-44.785743,39,8322.082285
-38.246316,34,8322.536879
-27.965922,26,8322.944348
-55.050452,45,8323.297792
-53.659191,45,8323.812409
-45.36506,38,8324.315561
-6.198665,7,8324.729647
-35.822102,32,8324.859566
-15.340016,15,8325.200887
-10.710078,11,8325.360725
-75.313356,59,8325.589998
-36.417496,32,8326.204543
-40.361359,35,8326.548934
-5.182248,6,8326.880307
-50.057488,43,8327.025337
-26.327039,24,8327.48455
-30.390924,28,8327.809211
-24.254923,24,8328.043137
-36.899041,32,8328.265161
-25.133191,23,8328.529782
-18.56255,18,8328.733632
-33.827607,31,8328.957527
-51.172488,43,8329.341274
-11.680343,12,8329.795485
-32.843011,29,8329.967143
-69.224935,56,8330.339227
-68.83612,55,8330.860585
-55.011793,46,8331.328399
-23.488116,22,8331.77964
-12.024356,12,8331.999406
-19.713965,19,8332.155175
-30.210108,27,8332.369155
-57.434556,47,8332.695044
-12.767812,13,8333.139882
-23.02017,22,8333.327641
-25.547505,24,8333.59523
-32.919141,30,8333.885331
-41.890066,37,8334.26729
-13.098573,13,8334.641028
-45.208874,39,8334.838535
-49.779549,43,8335.28711
-34.368237,30,8335.781823
-60.222631,51,8336.171322
-20.911658,20,8336.71032
-20.262128,19,8336.941531
-9.174537,10,8337.154449
-53.557737,45,8337.350909
-18.678188,18,8337.822333
-14.425883,14,8338.019205
-35.510071,31,8338.207606
-42.358533,36,8338.587899
-52.32557,44,8338.85792
-42.816682,37,8339.189457
-46.671234,40,8339.606133
-28.910234,26,8340.091579
-17.516643,17,8340.380481
-58.671003,48,8340.640538
-16.333185,16,8341.141163
-36.505054,33,8341.370082
-31.675066,29,8341.763571
-40.889632,22,8341.970773
-28.872097,26,8342.137706
-28.880674,26,8342.338311
-45.071238,39,8342.551679
-11.856452,12,8342.856723
-36.643416,32,8343.0077
-30.152286,27,8343.380332
-34.601458,31,8343.705801
-24.05554,22,8344.035872
-67.744157,54,8344.340987
-15.686844,15,8344.92697
-54.076728,44,8345.155978
-12.887175,13,8345.619244
-45.310785,40,8345.809523
-70.577503,57,8346.323232
-31.644172,29,8346.8198
-30.063429,28,8347.022504
-47.112311,39,8347.233253
-53.533482,45,8347.527459
-27.226517,25,8347.821342
-49.967326,43,8348.02114
-20.202723,19,8348.327874
-41.933284,36,8348.600053
-49.466065,41,8348.860256
-34.74375,31,8349.140211
-25.346892,23,8349.353262
-22.368284,21,8349.60565
-26.936238,17,8349.84427
-69.726376,55,8350.114149
-25.63155,24,8350.695302
-52.773733,44,8351.039804
-26.940379,25,8351.519735
-22.959295,22,8351.801112
-28.108855,25,8352.061726
-73.812009,58,8352.420017
-15.364123,15,8352.922153
-48.726886,41,8353.132247
-38.266539,34,8353.585244
-9.166609,10,8353.873147
-33.016277,29,8353.966247
-49.406667,42,8354.181702
-22.520403,21,8354.455691
-43.841884,38,8354.719291
-31.560422,29,8355.163147
-58.335452,48,8355.532996
-65.375657,54,8356.092329
-47.838587,40,8356.690498
-54.825345,45,8357.155408
-35.714431,31,8357.667844
-56.18999,47,8358.024613
-36.886834,33,8358.453126
-84.199784,64,8358.83478
-62.688698,50,8359.541981
-22.031508,21,8359.858968
-22.931551,21,8360.018687
-9.764752,10,8360.153116
-43.511939,38,8360.253887
-48.020181,40,8360.522661
-31.255673,28,8360.942179
-22.686211,22,8361.238072
-45.258747,39,8361.52366
-36.511368,25,8361.945577
-46.452114,39,8362.283386
-14.482553,14,8362.702066
-24.088982,23,8362.877746
-28.908878,26,8363.143822
-23.005339,22,8363.447907
-58.920933,48,8363.753334
-30.167837,27,8364.276749
-26.994628,25,8364.599803
-42.110005,36,8364.916009
-31.518977,28,8365.318579
-63.767577,51,8365.697519
-32.144021,29,8366.30611
-37.771362,34,8366.747339
-38.623167,34,8367.170054
-21.999352,21,8367.567034
-16.567525,16,8367.817088
-40.638385,36,8368.077553
-4.136038,5,8368.457287
-24.873842,23,8368.552703
-40.665538,37,8368.858775
-70.327043,57,8369.368884
-29.842173,27,8370.032975
-81.057815,63,8370.430939
-51.056805,43,8371.181953
-67.089621,54,8371.709093
-16.807499,16,8372.256204
-9.559582,10,8372.431932
-27.941864,25,8372.575253
-81.146366,63,8372.955665
-27.595576,25,8373.619192
-33.234107,30,8373.915427
-7.337642,8,8374.224773
-13.634162,14,8374.338828
-15.245797,15,8374.502411
-50.147175,42,8374.721016
-54.598487,45,8375.208292
-16.271805,16,8375.694733
-32.384591,29,8375.826638
-36.402828,32,8376.037455
-25.840974,24,8376.256238
-54.738905,46,8376.459079
-25.894626,24,8376.762525
-55.565836,46,8376.956806
-37.382853,33,8377.268035
-54.179479,46,8377.532527
-32.941702,30,8377.96294
-20.497515,20,8378.287818
-13.616886,14,8378.505536
-10.726238,11,8378.690534
-21.757233,21,8378.827348
-48.075351,42,8379.11436
-23.886007,22,8379.559483
-47.31334,40,8379.865076
-10.952629,11,8380.244188
-41.734815,37,8380.400312
-9.515702,10,8380.787027
-19.94126,19,8380.934405
-24.796649,24,8381.158393
-33.961055,30,8381.442461
-15.997235,16,8381.756844
-33.481944,31,8381.977486
-44.800843,39,8382.342918
-32.327827,29,8382.758606
-20.370914,20,8383.05881
-24.620585,23,8383.307638
-10.902655,11,8383.544497
-27.522075,25,8383.698396
-13.78704,14,8383.96912
-33.859231,31,8384.196436
-70.462642,56,8384.60315
-40.337194,35,8385.228612
-22.188312,21,8385.603785
-39.464845,35,8385.90107
-8.684498,9,8386.253205
-29.428822,26,8386.389527
-52.989227,44,8386.717943
-21.310576,20,8387.197704
-50.85467,43,8387.466885
-44.615906,38,8387.953143
-12.510698,13,8388.387001
-22.364956,21,8388.579718
-32.24541,29,8388.827894
-46.611833,39,8389.180299
-45.274568,40,8389.630495
-30.682708,28,8390.085151
-33.791216,30,8390.406544
-34.636938,30,8390.753973
-33.473945,29,8391.0948
-16.525116,16,8391.429178
-56.390743,47,8391.576409
-49.271861,41,8391.919301
-28.646114,26,8392.241886
-20.984702,21,8392.538495
-20.71355,20,8392.776039
-56.396508,46,8393.051728
-44.572428,39,8393.568589
-9.797976,10,8394.025797
-35.136008,24,8394.167502
-43.319485,37,8394.462626
-51.529554,43,8394.904261
-22.784563,21,8395.401385
-37.025238,33,8395.667928
-50.291038,42,8396.067803
-58.866464,48,8396.554898
-18.242743,18,8397.073076
-20.168839,19,8397.266951
-52.445011,43,8397.503839
-36.515109,32,8397.967005
-50.603016,43,8398.381953
-31.4909,29,8398.851443
-63.019867,50,8399.203151
-34.99219,31,8399.743049
-58.850573,49,8400.137251
-50.06354,42,8400.69346
-29.96764,28,8401.151916
-22.327272,21,8401.459999
-73.699081,58,8401.777962
-46.042411,39,8402.390247
-47.896086,40,8402.855493
-81.619942,63,8403.421262
-34.712145,31,8404.029683
-36.834296,32,8404.313964
-71.124647,58,8404.575856
-20.062263,19,8405.05889
-53.855188,44,8405.342983
-38.83148,34,8405.829585
-68.195915,55,8406.259589
-17.746229,17,8406.833169
-31.350492,28,8407.063081
-73.356984,58,8407.310452
-44.779135,39,8407.707497
-41.775943,36,8407.985326
-35.146993,31,8408.276527
